# stan_version_major = 2
# stan_version_minor = 32
# stan_version_patch = 2
# model = kidscore_momiq_model
# start_datetime = 2023-07-13 18:29:58 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = kidiq_multi_preds.json
# init = 2 (Default)
# random
#   seed = 1471015861 (Default)
# output
#   file = output.csv (Default)
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.32.2
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,sigma
-1882.02,0.996069,0.10342,5,47,0,1883.61,18.2358,0.685867,19.6884
-1880.82,0.917467,0.10342,5,31,0,1884.19,18.9408,0.678144,17.2511
-1879.72,0.997253,0.10342,5,31,0,1881.49,17.8478,0.690332,18.1375
-1879.09,0.920457,0.10342,5,63,0,1880.79,25.5594,0.610471,17.7339
-1879.09,0.648662,0.10342,2,3,0,1880.75,25.5594,0.610471,17.7339
-1879.13,0.971299,0.10342,4,15,0,1879.38,24.9656,0.624213,17.9223
-1879.51,0.807471,0.10342,4,19,0,1881.3,20.7975,0.653912,17.8176
-1879.22,0.964246,0.10342,6,63,0,1880.22,26.8267,0.605174,18.6701
-1879.61,0.947167,0.10342,4,27,0,1881.68,27.3821,0.598817,17.5093
-1880.68,0.994469,0.10342,3,15,0,1881.56,27.7002,0.591975,17.0739
-1880.15,0.958192,0.10342,6,63,0,1881.43,29.9595,0.568293,19.186
-1878.99,0.99349,0.10342,5,31,0,1880.48,22.3277,0.644056,17.9986
-1879.48,0.985411,0.10342,4,27,0,1881.02,27.0443,0.595358,18.9378
-1879.33,0.955068,0.10342,5,31,0,1880.5,28.4143,0.587874,18.7736
-1879.36,0.997523,0.10342,5,63,0,1879.76,31.3877,0.557505,17.9268
-1879.81,0.853206,0.10342,3,15,0,1881.66,32.5825,0.54,17.7671
-1879.4,0.908025,0.10342,5,63,0,1880.73,27.0684,0.593829,18.8635
-1880.71,0.939342,0.10342,5,31,0,1881.14,27.1313,0.588583,19.3351
-1880.44,0.998608,0.10342,6,63,0,1882.56,34.7717,0.528045,17.7922
-1880.85,0.998231,0.10342,6,63,0,1882.37,26.3271,0.610313,19.4795
-1880.96,0.968327,0.10342,2,3,0,1881.27,26.5061,0.609229,19.5033
-1880.92,1,0.10342,2,7,0,1881.13,25.9015,0.606674,19.5559
-1882.82,0.686015,0.10342,2,3,0,1883.64,24.7617,0.601785,19.5437
-1882.08,0.961619,0.10342,3,7,0,1883.85,25.6184,0.603256,19.8027
-1880.33,0.996881,0.10342,5,31,0,1882.97,19.3517,0.673986,17.3996
-1879.77,0.986346,0.10342,5,31,0,1880.92,22.7397,0.636338,19.0179
-1879.44,0.99064,0.10342,5,31,0,1880.22,20.8298,0.66481,18.4571
-1879.8,0.963944,0.10342,5,63,0,1880.31,30.881,0.550338,18.3621
-1879.37,0.935914,0.10342,3,7,0,1880.43,30.4406,0.570635,18.4391
-1878.98,1,0.10342,5,43,0,1880,22.1631,0.645636,18.3723
-1879.32,0.913405,0.10342,3,11,0,1879.84,22.9097,0.630208,18.3298
-1879.45,0.983878,0.10342,4,23,0,1880.35,23.1401,0.626602,18.2683
-1881.36,0.84885,0.10342,3,11,0,1881.77,23.6574,0.611744,18.5725
-1879.43,0.999634,0.10342,2,7,0,1881.13,24.9455,0.627539,18.4951
-1878.88,0.989655,0.10342,4,27,0,1880.6,26.3001,0.60587,17.9177
-1879.89,0.999123,0.10342,5,47,0,1880.49,17.0057,0.69608,18.126
-1879.38,0.99935,0.10342,5,31,0,1880.37,23.0885,0.635414,18.8496
-1880.52,0.898677,0.10342,5,31,0,1880.97,23.755,0.618421,17.4836
-1879.76,0.932942,0.10342,2,3,0,1881.39,24.4769,0.627515,17.4396
-1879.89,0.923809,0.10342,6,63,0,1882.19,33.2308,0.53298,17.8436
-1880.73,0.991811,0.10342,6,63,0,1881.84,17.3029,0.696577,19.0896
-1880.08,0.998653,0.10342,4,15,0,1880.92,17.1366,0.697123,18.6526
-1879.05,0.955864,0.10342,5,31,0,1881.43,28.2274,0.585224,18.6042
-1879.82,0.996283,0.10342,5,47,0,1880.45,19.7948,0.671351,17.629
-1879.78,0.909219,0.10342,5,31,0,1880.95,24.0628,0.632439,17.4688
-1879.91,0.866217,0.10342,4,31,0,1882.79,27.8282,0.579377,18.7449
-1879.95,0.953728,0.10342,3,15,0,1881.42,27.0692,0.584344,18.3198
-1879.97,0.998097,0.10342,3,15,0,1880.45,28.7179,0.594156,18.1553
-1879.49,0.991408,0.10342,4,31,0,1880.69,25.9989,0.618427,18.1684
-1879.62,0.998712,0.10342,4,23,0,1879.94,26.1186,0.617037,17.8806
-1881.07,0.999941,0.10342,5,31,0,1882.84,36.5195,0.511023,17.7215
-1880.46,0.999994,0.10342,4,15,0,1881.13,34.9287,0.523536,17.6796
-1879.6,0.99988,0.10342,5,31,0,1880.61,33.1958,0.540578,18.1842
-1879.45,0.999743,0.10342,5,31,0,1880.39,32.0854,0.545653,18.4648
-1879.98,0.927534,0.10342,2,7,0,1880.39,32.3733,0.536843,18.4985
-1880.27,0.971659,0.10342,5,63,0,1880.72,18.7836,0.669462,17.8237
# 
#  Elapsed Time: 0.26 seconds (Warm-up)
#                0.57 seconds (Sampling)
#                0.83 seconds (Total)
# 
